,0--2,0--3,0--4,0--5,1--3,1--4,1--5,2--4,2--5,3--5
1--0--1--2,0.0,4.0,4.0,4.0,3.0,2.0,57.0,1.0,0.0,2.0
1--0--1--3,1.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,2.0,20.0
1--0--2--0,13.0,16.0,31.0,326.0,14.0,14.0,7.0,12.0,16.0,18.0
1--0--2--1,1.0,2.0,2.0,2.0,5.0,1.0,3.0,1.0,55.0,2.0
1--0--2--2,34.0,29.0,552.0,29.0,21.0,30.0,22.0,29.0,20.0,21.0
1--0--2--3,9.0,2.0,32.0,0.0,2.0,2.0,4.0,5.0,2.0,25.0
1--0--3--0,4.0,1.0,1.0,1.0,3.0,11.0,12.0,23.0,5.0,3.0
1--0--3--1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,1.0,0.0
1--0--3--2,2.0,2.0,8.0,2.0,2.0,9.0,4.0,46.0,4.0,6.0
1--0--3--3,8.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1--1--0--0,1320.0,1448.0,11698.0,17721.0,1339.0,1369.0,1396.0,1293.0,1367.0,1319.0
1--1--0--1,6.0,2.0,2.0,62.0,7.0,4.0,0.0,3.0,4.0,1.0
1--1--0--2,10.0,10.0,8.0,13.0,3.0,6.0,160.0,9.0,7.0,13.0
1--1--0--3,1.0,3.0,2.0,12.0,0.0,2.0,3.0,3.0,98.0,3.0
1--1--1--0,275.0,274.0,557.0,5970.0,280.0,274.0,287.0,293.0,276.0,279.0
1--1--1--1,44.0,62.0,53.0,58.0,66.0,74.0,1334.0,72.0,53.0,46.0
1--1--1--2,311.0,310.0,253.0,279.0,265.0,262.0,287.0,268.0,6611.0,321.0
1--1--1--3,54.0,73.0,147.0,73.0,76.0,96.0,58.0,65.0,64.0,1506.0
1--1--2--0,1611.0,1581.0,1587.0,1606.0,1611.0,32558.0,1741.0,1639.0,1615.0,1621.0
1--1--2--1,240.0,266.0,255.0,255.0,249.0,4528.0,239.0,240.0,1691.0,272.0
1--1--2--2,2835.0,2865.0,2787.0,2771.0,2897.0,50738.0,2842.0,2839.0,2967.0,2693.0
1--1--2--3,283.0,230.0,277.0,277.0,291.0,278.0,302.0,282.0,287.0,6531.0
1--1--3--0,233.0,232.0,250.0,238.0,226.0,221.0,248.0,5072.0,592.0,214.0
1--1--3--1,52.0,72.0,56.0,58.0,51.0,68.0,49.0,1482.0,68.0,47.0
1--1--3--2,247.0,257.0,292.0,297.0,284.0,252.0,275.0,6432.0,248.0,254.0
1--1--3--3,60.0,53.0,60.0,53.0,47.0,72.0,66.0,52.0,70.0,1391.0
1--2--0--0,5746.0,6423.0,79240.0,5844.0,5798.0,5899.0,5816.0,5784.0,5852.0,5628.0
1--2--0--1,9.0,10.0,14.0,10.0,15.0,18.0,289.0,7.0,6.0,15.0
1--2--0--2,39.0,647.0,56.0,34.0,32.0,40.0,33.0,31.0,38.0,150.0
1--2--0--3,15.0,10.0,9.0,16.0,12.0,18.0,19.0,14.0,24.0,359.0
1--2--1--0,1174.0,1184.0,1149.0,1156.0,1182.0,2981.0,23690.0,1204.0,1210.0,1256.0
1--2--1--1,239.0,284.0,239.0,247.0,268.0,5907.0,255.0,231.0,286.0,220.0
1--2--1--2,1202.0,1202.0,1151.0,1184.0,1139.0,1210.0,1249.0,1312.0,25654.0,1192.0
1--2--1--3,273.0,266.0,284.0,255.0,276.0,317.0,280.0,277.0,298.0,6782.0
1--2--2--0,6771.0,81543.0,6666.0,6690.0,6780.0,6755.0,6790.0,6645.0,6860.0,6752.0
1--2--2--1,1097.0,1138.0,1116.0,1101.0,1124.0,1126.0,1123.0,1149.0,23450.0,1097.0
1--2--2--2,11852.0,96168.0,11862.0,11883.0,11671.0,11931.0,11692.0,11800.0,11567.0,11736.0
1--2--2--3,1170.0,1206.0,1197.0,1171.0,1208.0,1193.0,1179.0,1177.0,1192.0,25010.0
1--2--3--0,1020.0,992.0,1052.0,1012.0,985.0,1036.0,995.0,22024.0,1057.0,993.0
1--2--3--1,246.0,353.0,266.0,264.0,267.0,295.0,262.0,6118.0,273.0,254.0
1--2--3--2,1132.0,1124.0,1185.0,1151.0,1137.0,1197.0,1203.0,24845.0,1221.0,1233.0
1--2--3--3,272.0,257.0,234.0,265.0,228.0,254.0,255.0,275.0,234.0,5839.0
1--3--0--0,1202.0,1162.0,1198.0,1194.0,23737.0,2319.0,1565.0,1168.0,1229.0,1162.0
1--3--0--1,3.0,1.0,3.0,2.0,1.0,27.0,0.0,1.0,25.0,6.0
1--3--0--2,3.0,8.0,4.0,9.0,42.0,120.0,6.0,13.0,7.0,8.0
1--3--0--3,4.0,7.0,4.0,3.0,22.0,5.0,3.0,5.0,15.0,39.0
1--3--1--0,234.0,251.0,215.0,266.0,5474.0,235.0,240.0,249.0,222.0,248.0
1--3--1--1,52.0,38.0,52.0,55.0,1128.0,44.0,54.0,53.0,66.0,54.0
1--3--1--2,252.0,218.0,259.0,228.0,237.0,223.0,215.0,230.0,5693.0,247.0
1--3--1--3,50.0,55.0,50.0,53.0,67.0,42.0,49.0,47.0,63.0,1332.0
1--3--2--0,1389.0,1400.0,1304.0,1378.0,29071.0,1380.0,1386.0,1472.0,1323.0,1378.0
1--3--2--1,228.0,217.0,231.0,219.0,199.0,245.0,230.0,219.0,5261.0,235.0
1--3--2--2,2449.0,2487.0,2529.0,2430.0,45602.0,2411.0,2402.0,2390.0,2518.0,2416.0
1--3--2--3,255.0,223.0,249.0,234.0,208.0,192.0,222.0,262.0,248.0,5541.0
1--3--3--0,201.0,219.0,217.0,192.0,216.0,228.0,200.0,222.0,4790.0,205.0
1--3--3--1,61.0,50.0,56.0,60.0,60.0,48.0,51.0,1332.0,55.0,42.0
1--3--3--2,250.0,237.0,231.0,215.0,255.0,240.0,221.0,5571.0,229.0,244.0
1--3--3--3,63.0,54.0,53.0,44.0,45.0,48.0,48.0,53.0,55.0,1194.0
2--0--0--0,711.0,461.0,79.0,62.0,44.0,52.0,54.0,56.0,43.0,56.0
2--0--0--1,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
2--0--0--2,3.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0
2--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2--0--1--0,16.0,7.0,168.0,90.0,10.0,7.0,10.0,14.0,14.0,10.0
2--0--1--1,1.0,1.0,39.0,3.0,1.0,4.0,3.0,1.0,16.0,3.0
2--0--1--2,9.0,13.0,16.0,8.0,8.0,24.0,13.0,8.0,233.0,10.0
2--0--1--3,20.0,24.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,19.0
2--0--2--0,58.0,59.0,56.0,70.0,60.0,1273.0,83.0,80.0,176.0,69.0
2--0--2--1,11.0,18.0,9.0,11.0,6.0,8.0,158.0,8.0,85.0,10.0
2--0--2--2,111.0,126.0,114.0,100.0,97.0,204.0,101.0,417.0,103.0,2017.0
2--0--2--3,8.0,33.0,15.0,9.0,17.0,3.0,10.0,6.0,13.0,219.0
2--0--3--0,6.0,9.0,10.0,4.0,9.0,64.0,98.0,87.0,8.0,4.0
2--0--3--1,3.0,3.0,4.0,5.0,1.0,42.0,3.0,29.0,4.0,1.0
2--0--3--2,18.0,12.0,8.0,5.0,8.0,7.0,10.0,245.0,4.0,14.0
2--0--3--3,2.0,1.0,3.0,6.0,0.0,16.0,1.0,1.0,1.0,26.0
2--1--0--0,5776.0,5686.0,5835.0,79717.0,5756.0,5773.0,5726.0,5842.0,5828.0,5730.0
2--1--0--1,17.0,279.0,11.0,11.0,10.0,12.0,25.0,15.0,16.0,13.0
2--1--0--2,37.0,146.0,34.0,31.0,32.0,34.0,709.0,46.0,28.0,40.0
2--1--0--3,15.0,9.0,20.0,19.0,12.0,17.0,19.0,18.0,117.0,276.0
2--1--1--0,1210.0,25231.0,1172.0,1185.0,1220.0,1199.0,1159.0,1176.0,1154.0,1159.0
2--1--1--1,270.0,258.0,236.0,242.0,259.0,240.0,5746.0,245.0,236.0,232.0
2--1--1--2,1260.0,1146.0,1147.0,1214.0,1247.0,1226.0,1212.0,1179.0,25458.0,1219.0
2--1--1--3,288.0,306.0,289.0,271.0,307.0,293.0,265.0,289.0,276.0,6858.0
2--1--2--0,6748.0,6795.0,6787.0,6720.0,6637.0,86576.0,6987.0,6650.0,6775.0,6739.0
2--1--2--1,1099.0,1099.0,1127.0,1149.0,1084.0,1150.0,1111.0,1064.0,23636.0,1104.0
2--1--2--2,11770.0,11832.0,11871.0,11602.0,11703.0,95679.0,11712.0,11884.0,11681.0,11656.0
2--1--2--3,1145.0,1189.0,1217.0,1122.0,1154.0,1195.0,1167.0,1181.0,1248.0,25230.0
2--1--3--0,1029.0,1043.0,1007.0,999.0,1052.0,1009.0,1016.0,21401.0,1674.0,938.0
2--1--3--1,256.0,289.0,245.0,265.0,230.0,252.0,251.0,6062.0,241.0,250.0
2--1--3--2,1194.0,1160.0,1139.0,1151.0,1163.0,1141.0,1176.0,24780.0,1183.0,1152.0
2--1--3--3,255.0,295.0,243.0,239.0,242.0,249.0,234.0,3735.0,258.0,2410.0
2--2--0--0,22968.0,22664.0,22775.0,23052.0,23723.0,98606.0,22684.0,22908.0,22892.0,22781.0
2--2--0--1,55.0,54.0,48.0,44.0,121.0,53.0,1199.0,67.0,55.0,62.0
2--2--0--2,141.0,122.0,142.0,151.0,157.0,149.0,142.0,136.0,3412.0,172.0
2--2--0--3,79.0,73.0,61.0,63.0,63.0,70.0,51.0,57.0,381.0,1335.0
2--2--1--0,5048.0,4900.0,5122.0,4840.0,4882.0,64632.0,12372.0,5029.0,4883.0,4929.0
2--2--1--1,1091.0,1043.0,1039.0,1068.0,1115.0,23006.0,1066.0,1066.0,1071.0,1082.0
2--2--1--2,5093.0,5187.0,5052.0,5173.0,5240.0,5340.0,5164.0,5223.0,72811.0,5205.0
2--2--1--3,1310.0,1216.0,1200.0,1259.0,1225.0,1207.0,1237.0,1234.0,1250.0,26424.0
2--2--2--0,26188.0,26349.0,26483.0,26401.0,26541.0,26209.0,26278.0,99931.0,26338.0,26400.0
2--2--2--1,4758.0,4661.0,4554.0,4702.0,4648.0,4621.0,4692.0,4701.0,69935.0,4680.0
2--2--2--2,42336.0,41879.0,42178.0,42026.0,41981.0,41872.0,41974.0,42199.0,42232.0,135612.0
2--2--2--3,5070.0,5046.0,4972.0,5176.0,5033.0,4995.0,5026.0,5119.0,5097.0,72908.0
2--2--3--0,4362.0,4342.0,4195.0,4310.0,4303.0,4342.0,4279.0,8290.0,62180.0,4227.0
2--2--3--1,1100.0,1100.0,1146.0,1136.0,1097.0,1136.0,1114.0,24136.0,1146.0,1150.0
2--2--3--2,4884.0,4981.0,5092.0,5058.0,5003.0,5028.0,4940.0,71982.0,5053.0,5015.0
2--2--3--3,1034.0,1050.0,1023.0,1151.0,1071.0,1082.0,1117.0,1327.0,1123.0,23149.0
2--3--0--0,5100.0,5110.0,5097.0,5045.0,55518.0,5148.0,21238.0,5098.0,4986.0,5088.0
2--3--0--1,5.0,10.0,12.0,11.0,40.0,213.0,7.0,16.0,5.0,16.0
2--3--0--2,32.0,30.0,23.0,42.0,92.0,603.0,27.0,31.0,37.0,33.0
2--3--0--3,12.0,16.0,11.0,12.0,19.0,16.0,8.0,10.0,17.0,304.0
2--3--1--0,1070.0,1023.0,1006.0,1031.0,22221.0,1005.0,1009.0,965.0,1027.0,1005.0
2--3--1--1,200.0,227.0,230.0,199.0,4920.0,184.0,209.0,216.0,227.0,211.0
2--3--1--2,1059.0,1006.0,1060.0,1025.0,1093.0,1045.0,1037.0,1040.0,22452.0,1012.0
2--3--1--3,233.0,268.0,269.0,246.0,255.0,253.0,258.0,222.0,244.0,5776.0
2--3--2--0,5815.0,5924.0,5984.0,5796.0,80678.0,5903.0,5881.0,5873.0,5890.0,5924.0
2--3--2--1,980.0,983.0,914.0,1001.0,929.0,931.0,986.0,1012.0,20603.0,921.0
2--3--2--2,10277.0,10142.0,10280.0,10272.0,93392.0,10270.0,10138.0,10476.0,10129.0,10190.0
2--3--2--3,1081.0,1069.0,1010.0,957.0,995.0,1050.0,1048.0,1023.0,1006.0,22470.0
2--3--3--0,893.0,880.0,803.0,908.0,866.0,868.0,916.0,858.0,19295.0,858.0
2--3--3--1,241.0,216.0,229.0,242.0,232.0,227.0,208.0,5422.0,206.0,239.0
2--3--3--2,993.0,1006.0,1067.0,954.0,1014.0,998.0,955.0,22133.0,990.0,1047.0
2--3--3--3,223.0,199.0,219.0,196.0,221.0,205.0,248.0,239.0,195.0,5066.0
3--0--0--0,31.0,25.0,177.0,28.0,31.0,16.0,6.0,7.0,10.0,11.0
3--0--0--1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3--0--0--3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3--0--1--0,4.0,33.0,0.0,11.0,3.0,4.0,1.0,1.0,2.0,4.0
3--0--1--1,7.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
3--0--1--2,9.0,6.0,1.0,3.0,2.0,2.0,25.0,3.0,7.0,5.0
3--0--1--3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
3--0--2--0,273.0,6.0,13.0,9.0,10.0,13.0,14.0,24.0,13.0,11.0
3--0--2--1,16.0,4.0,0.0,2.0,6.0,1.0,27.0,0.0,0.0,2.0
3--0--2--2,23.0,474.0,23.0,19.0,22.0,60.0,20.0,22.0,28.0,15.0
3--0--2--3,3.0,0.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,43.0
3--0--3--0,2.0,1.0,1.0,1.0,2.0,7.0,5.0,28.0,2.0,2.0
3--0--3--1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0
3--0--3--2,1.0,1.0,1.0,2.0,0.0,5.0,1.0,39.0,3.0,5.0
3--0--3--3,0.0,0.0,11.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0
3--1--0--0,25088.0,1142.0,1146.0,1145.0,1165.0,1234.0,1169.0,1251.0,1200.0,1191.0
3--1--0--1,18.0,2.0,1.0,4.0,2.0,2.0,23.0,5.0,4.0,0.0
3--1--0--2,8.0,6.0,4.0,6.0,12.0,10.0,139.0,9.0,7.0,36.0
3--1--0--3,6.0,5.0,2.0,3.0,4.0,2.0,11.0,3.0,3.0,60.0
3--1--1--0,5690.0,225.0,216.0,216.0,239.0,230.0,246.0,228.0,229.0,220.0
3--1--1--1,56.0,48.0,35.0,54.0,49.0,47.0,1132.0,56.0,75.0,51.0
3--1--1--2,250.0,246.0,235.0,226.0,263.0,253.0,260.0,247.0,5746.0,247.0
3--1--1--3,56.0,64.0,59.0,49.0,62.0,64.0,71.0,56.0,64.0,1350.0
3--1--2--0,1396.0,1366.0,1382.0,1334.0,1376.0,2127.0,28209.0,1398.0,1337.0,1398.0
3--1--2--1,224.0,206.0,236.0,236.0,212.0,264.0,217.0,264.0,5168.0,215.0
3--1--2--2,2443.0,2506.0,2484.0,2319.0,2508.0,45366.0,2450.0,2415.0,2451.0,2475.0
3--1--2--3,236.0,226.0,231.0,254.0,230.0,256.0,235.0,219.0,238.0,5460.0
3--1--3--0,195.0,217.0,203.0,218.0,217.0,224.0,217.0,4793.0,255.0,201.0
3--1--3--1,56.0,50.0,49.0,46.0,62.0,58.0,54.0,1242.0,49.0,47.0
3--1--3--2,216.0,254.0,213.0,257.0,240.0,243.0,227.0,5451.0,216.0,253.0
3--1--3--3,43.0,67.0,48.0,51.0,47.0,52.0,51.0,56.0,41.0,1153.0
3--2--0--0,73868.0,4997.0,4950.0,5122.0,4970.0,5143.0,4983.0,4949.0,4943.0,4951.0
3--2--0--1,7.0,13.0,7.0,13.0,10.0,13.0,246.0,13.0,13.0,10.0
3--2--0--2,615.0,38.0,22.0,26.0,37.0,32.0,32.0,39.0,25.0,91.0
3--2--0--3,28.0,10.0,13.0,21.0,12.0,9.0,9.0,6.0,85.0,233.0
3--2--1--0,1009.0,1011.0,1034.0,1031.0,1016.0,2166.0,21207.0,1043.0,1084.0,976.0
3--2--1--1,229.0,223.0,219.0,238.0,227.0,4991.0,221.0,209.0,216.0,203.0
3--2--1--2,1058.0,1039.0,1045.0,1050.0,1022.0,1079.0,1044.0,1019.0,22198.0,1008.0
3--2--1--3,218.0,250.0,252.0,238.0,286.0,316.0,265.0,238.0,245.0,5623.0
3--2--2--0,77001.0,5767.0,5838.0,5885.0,5845.0,5989.0,5957.0,5873.0,6066.0,5871.0
3--2--2--1,922.0,907.0,917.0,947.0,945.0,967.0,971.0,931.0,20597.0,968.0
3--2--2--2,93869.0,10270.0,10145.0,10195.0,10035.0,10153.0,10217.0,10095.0,10124.0,10357.0
3--2--2--3,998.0,1034.0,1024.0,1005.0,1020.0,1028.0,1069.0,1012.0,1073.0,21921.0
3--2--3--0,860.0,977.0,917.0,855.0,919.0,888.0,925.0,2450.0,17696.0,883.0
3--2--3--1,258.0,222.0,224.0,223.0,211.0,225.0,259.0,5491.0,205.0,257.0
3--2--3--2,1004.0,968.0,1037.0,1017.0,991.0,1017.0,1066.0,21909.0,1009.0,978.0
3--2--3--3,215.0,220.0,206.0,217.0,210.0,218.0,199.0,3171.0,204.0,2073.0
3--3--0--0,1021.0,993.0,1025.0,944.0,1030.0,20441.0,2383.0,964.0,1047.0,983.0
3--3--0--1,1.0,2.0,0.0,1.0,5.0,47.0,4.0,2.0,1.0,5.0
3--3--0--2,3.0,3.0,7.0,9.0,111.0,37.0,5.0,5.0,3.0,6.0
3--3--0--3,3.0,2.0,7.0,3.0,4.0,58.0,3.0,6.0,4.0,2.0
3--3--1--0,252.0,212.0,229.0,193.0,4739.0,201.0,201.0,212.0,216.0,224.0
3--3--1--1,61.0,39.0,34.0,40.0,1044.0,38.0,43.0,52.0,47.0,47.0
3--3--1--2,215.0,204.0,211.0,222.0,194.0,224.0,199.0,204.0,4881.0,203.0
3--3--1--3,39.0,48.0,67.0,61.0,48.0,53.0,48.0,36.0,64.0,1136.0
3--3--2--0,1199.0,1221.0,1231.0,1218.0,25678.0,1231.0,1160.0,1185.0,1180.0,1170.0
3--3--2--1,170.0,221.0,195.0,181.0,225.0,178.0,199.0,192.0,4630.0,209.0
3--3--2--2,2037.0,2211.0,2146.0,2089.0,40871.0,2113.0,2170.0,2174.0,2125.0,2135.0
3--3--2--3,203.0,222.0,212.0,207.0,206.0,220.0,216.0,188.0,208.0,4754.0
3--3--3--0,179.0,189.0,168.0,168.0,192.0,152.0,186.0,3817.0,574.0,189.0
3--3--3--1,43.0,53.0,62.0,40.0,42.0,56.0,37.0,1064.0,46.0,42.0
3--3--3--2,206.0,217.0,198.0,167.0,229.0,199.0,193.0,4791.0,196.0,240.0
3--3--3--3,33.0,38.0,42.0,47.0,337.0,41.0,45.0,688.0,32.0,42.0
