,0--2,0--3,0--4,0--5,0--6,0--7,1--3,1--4,1--5,1--6,1--7,2--4,2--5,2--6,2--7,3--5,3--6,3--7,4--6,4--7,5--7
0--2--2--1--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.303900246823863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.51487999211121,0.0
0--2--2--1--1--2,0.0,4.470457851695921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--1--1--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.088592757221992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.722443868218389,0.0,0.0,0.0
0--2--2--1--2--0,-5.9870148938883485,6.264170866503408,0.0,-1.9982241348954792,0.0,-1.7616887524507876,0.0,-2.1828188489082785,-2.111904991884018,0.0,-1.3887345925009993,0.0,9.608543860610613,0.0,0.0,0.0,6.851013654109001,0.0,0.0,0.0,-1.918611859222899
0--2--2--1--2--1,0.0,0.0,0.0,0.0,0.0,0.0,5.117116088359007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3858788888188389
0--2--2--1--2--2,-7.899543871898619,0.0,0.0,-3.94085988388619,0.0,-4.2499862985182295,4.37014408725368,0.0,0.0,0.0,0.0,0.0,7.990134716946139,0.0,-4.261295412888883,-1.0841912000540068,0.0,0.0,0.0,0.0,0.0
0--2--2--1--2--3,0.0,0.0,0.0,-4.380030288997179,0.0,0.0,0.0,-5.388821987928884,0.0,0.0,0.0,0.0,0.0,-4.556084192674585,-5.258885284294082,0.0,4.499388335965747,0.0,0.0,0.0,0.0
0--2--2--1--3--0,0.0,0.0,-2.68181888729,0.0,0.0,0.0,0.0,-4.081282135481228,-2.3282821882898688,-2.487021400416142,-2.388999140934591,0.0,0.0,0.0,-2.3893436098624083,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--1--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--1--3--2,-8.84028840818289,0.0,0.0,0.0,-4.489419018884902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6828298878788897,0.0,0.0,0.0,-4.359925333875885,0.0
0--2--2--1--3--3,0.0,0.0,0.0,0.0,0.0,0.0,2.651111121171417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--2--0--0,-4.985722735756301,7.1133706994597,-1.3408047724886043,0.3703570345136026,0.29419131731813586,0.23481249738517637,7.186928649826938,-1.4605962664368324,0.475345471876442,0.5796089376096534,0.31634535339614644,6.707648033334314,0.5410084762174435,0.3928683928288783,0.4006117394903017,6.54007148297806,6.727931083539455,6.697310364886513,0.3758730339935752,0.16439891043979055,0.46890135596743976
0--2--2--2--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--2--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.472835111130697,0.0,0.0,0.0,0.0
0--2--2--2--0--3,0.0,0.0,0.0,0.0,0.0,0.0,4.177012497781151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.570135581713083
0--2--2--2--1--0,-5.912344089880349,0.0,-2.244948888388839,0.0,-1.290118419281813,0.0,0.0,-2.138708188993025,0.0,0.0,-0.17899685110007035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.504911500841166,0.0,0.0
0--2--2--2--1--1,0.0,0.0,0.0,0.0,0.0,-1.42878883388884,0.0,0.0,0.0,0.0,0.0,5.412977007099957,0.0,0.0,0.0,0.0,0.0,-1.9221204419997149,0.0,0.0,0.0
0--2--2--2--1--2,-7.889488388228829,0.0,0.0,0.0,0.0,0.0,3.986892167523566,0.0,0.0,0.0,0.0,0.0,0.0,-2.8682350412410496,-2.6788888853840906,3.77644,0.0,-1.8821404523695318,0.7206982490207411,0.0,0.0
0--2--2--2--1--3,0.0,0.0,-6.146889928987874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3316536753677792,0.0,0.0,0.0,0.0,0.0
0--2--2--2--2--0,-6.590321133486143,5.075383166591728,-4.122612538539883,-1.9284896023734592,-1.513505465407811,-1.1800616470687526,4.888171387498294,-3.2094928555551197,-1.935201346712909,-1.6010873575632822,-1.716780234636687,0.0,-2.1439501225457525,-1.2839000201380584,-1.6935400446780584,4.670743078650801,-1.7627830300589018,-1.5393706028523055,4.468973425459166,4.54730769489898,-1.5246342140058016
0--2--2--2--2--1,0.0,0.0,0.0,0.0,0.0,0.0,4.118091139966502,0.0,0.0,-2.679240328284112,-1.882122888985141,3.9300739121010317,-2.6004829875345403,0.0,0.0,4.458137786060647,0.0,0.0,3.516391159487815,5.157046776815266,-0.14812882189863386
0--2--2--2--2--2,-8.865106528735708,2.950192674848835,-5.121012190496831,-3.3253994987344417,-3.4512605711486297,-3.629226111866717,3.144470859122711,-5.308992339858949,-3.5928188339288347,-3.449334925588191,-3.51099388298819,2.9439885850350604,-3.3190790235094756,-3.106558462040515,-3.5098734362649684,2.732661016934384,-4.013514512699841,-3.4640973554777013,2.5435663649828832,-3.267769271011673,-0.1759873608617059
0--2--2--2--2--3,0.0,1.121099781176561,0.0,0.0,-4.508447218124088,0.0,2.318843518074714,-5.68392394,0.0,-3.967514087214049,-4.44999368706853,0.0,-5.2982333,-4.6887386835560285,-4.139000354104125,0.0,0.0,-5.408235284898183,1.5967337562498598,0.0,0.0
0--2--2--2--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.6348889929088983,0.0,-1.938409087884889,-2.813288780016884,3.807171649981985,0.0,0.0,-2.512881402289861,0.0,-2.412991338789072,0.0,6.571625026632457,0.0,-2.604018307858131
0--2--2--2--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.829401829872836,0.0,0.0,0.0,0.0,0.0,0.0,2.740097148607638,0.0,0.0,0.0,0.0,0.0
0--2--2--2--3--2,0.0,0.0,-5.738828927594419,0.0,0.0,0.0,2.2233595876658967,0.0,0.0,0.0,0.0,1.911656078650616,-3.8419999999999996,-5.591612835390002,0.0,0.0,-4.448298611289939,0.0,0.0,-4.652323871999703,0.0
0--2--2--2--3--3,0.0,0.0,0.0,0.0,0.0,-4.8788418803489995,0.0,-7.241819911143388,0.0,0.0,0.0,0.0,0.0,0.0,-5.48828729,0.0,0.0,0.0,0.0,0.0,0.7892606112190356
0--2--2--3--0--0,-5.595736194666767,6.305350168189502,-2.3682389907641213,0.03880815354871784,1.087119487177013,0.35131674616438047,0.0,-2.3187034885350104,0.6883731998491085,0.49223736079244906,-0.44811822834282933,5.813051785987072,0.3807630977811187,0.4480079870069932,0.22488865484487763,9.449128874913693,9.68024301693504,8.671607171010747,-0.12187815714541696,0.05311809166641178,0.10211171178011086
0--2--2--3--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--3--0--2,0.0,4.171014003738366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--3--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--3--1--0,0.0,0.0,-3.2382929993846994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.586277510670987,0.0,0.0,0.0,0.0,0.0
0--2--2--3--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--3--1--2,-8.189022840992882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24526180906104236,0.0,0.0
0--2--2--3--1--3,0.0,2.108102013715106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--3--2--0,-7.888549082853592,4.055953011277765,-4.5468706218708235,-0.8881882879118896,-1.583128891995485,-1.7962340646674582,0.0,0.0,-1.8228888431392494,-2.0,0.0,0.0,-1.8992903088782138,-1.7606129878960488,-0.8987121189934828,0.0,0.0,-1.2420979553513765,3.8501802735340407,0.0,-1.8288238802999999
0--2--2--3--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.410019228893659,0.0,0.0,7.098810381811162,0.0,0.0,0.0,0.0,-0.3040624104350746
0--2--2--3--2--2,0.0,1.0067714777116648,0.0,0.0,-4.462320178798907,0.0,1.0879393346226018,0.0,-2.9228182989235076,-3.9,0.0,1.0657422592811614,-2.882888010438884,0.0,0.0,5.807953790740388,-3.8044445141793943,0.0,0.0,0.0,0.0
0--2--2--3--2--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8377126391571955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30899999999999994
0--2--2--3--3--0,0.0,0.0,0.0,0.0,0.0,0.0,3.260676594536246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7692794784991874
0--2--2--3--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.459102047012289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--2--3--3--2,0.0,0.0,0.0,-4.602823004950884,-4.544012408433312,0.0,0.0,0.0,0.0,-4.607992368820562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048156992632377715
0--2--2--3--3--3,0.0,0.0,0.0,0.0,0.0,-4.93881288191915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--0--0,-4.8795921228360815,7.592213189167192,0.6117782712010719,0.5900429658188008,0.6517816828758003,0.0,0.0,-0.247888494328899,0.20035177683863561,0.6111314511007712,0.19194893855824904,12.82017502262556,11.923965013575813,12.824148808346266,12.99439747731161,0.0,0.47922430826546275,0.6749274792835277,0.7216664670043014,0.5475912861211049,0.6541701240608009
0--2--3--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--1--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1185660386185785,0.0,0.0,0.0,0.0
0--2--3--0--1--1,0.0,0.0,0.0,0.0,0.0,0.0,6.101480118121998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--1--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--2--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--2--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--2--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--3--0,0.0,0.0,0.0,0.0,0.0,0.0,5.651711011317505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--0--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--0--0,0.0,0.0,-0.3482884873374039,0.3906121861471303,0.8532365845900665,-0.4342829911160031,0.0,0.0,-0.1639594507810782,0.0,-0.0333718093823811,12.571160957710669,0.0,0.0,0.0,3.4752535632655985,0.0,0.0,0.0,0.49879133573927464,0.0
0--2--3--1--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--0--2,0.0,5.169957005970062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--1--0,0.0,0.0,0.0,0.0,0.0,-0.7387028121898809,0.0,0.0,0.0,0.051180711079999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565151381614638,0.0,0.0,0.0,0.0,0.0
0--2--3--1--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--1--3,0.0,0.0,0.0,0.0,0.0,0.0,3.110080138165719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--2--0,0.0,5.833851050350729,0.0,0.0,0.0,0.0,5.000685711710117,0.0,0.0,0.0,0.0,10.241637558400434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.489817181106517,0.0
0--2--3--1--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--2--2,0.0,0.0,-5.269829880053041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.538054021221837,-3.294840882888941,0.0,0.0,0.0
0--2--3--1--2--3,0.0,0.0,0.0,-5.319329990088495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.121087993890813,0.0,0.0,0.0
0--2--3--1--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.278992839229861,0.0,0.0,0.0
0--2--3--1--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--1--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.794378592798699,0.0,0.0,-5.207235323940642,0.0,0.0,0.0
0--2--3--2--0--0,-6.438732021870354,6.233923229030963,-1.544088828128349,0.43050910129161013,0.0,0.4694719787472457,6.588030276975398,-1.7806763190723043,0.6494144789536289,0.6177133563142566,-0.44702898293350934,10.976354880869513,0.0,-0.06813126936456199,0.12401991237379088,6.2383705949521095,6.088520848984663,6.4467666492920355,0.07654662706777379,0.38822363214156375,0.943101111643
0--2--3--2--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--2--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0488841739929877,0.0,0.0,0.0
0--2--3--2--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5182486833313993,0.0,0.0,0.0
0--2--3--2--1--0,0.0,0.0,0.0,0.0,0.0,0.0,5.250712958101341,0.0,0.0,-0.6896049586602191,0.0,0.0,0.0,0.0,-0.4902000364487835,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--2--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--2--1--2,-8.881298889912363,0.0,0.0,0.0,0.0,0.0,0.0,-3.8989189890988087,0.0,-1.9942282408287284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9457025274324016
0--2--3--2--1--3,0.0,0.0,0.0,-3.6088989901403994,0.0,0.0,2.0003874032435696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4028114092888884,0.0,0.0
0--2--3--2--2--0,0.0,3.8563328558609014,-2.9881990416288815,-1.214819895069444,-1.528284059238589,0.0,0.0,-2.7281828889201156,0.0,0.0,-2.49248087629893,0.0,0.0,0.0,0.0,0.0,0.0,-1.690639343888889,4.459861761287222,3.8513912761711406,-1.602349324828883
0--2--3--2--2--1,0.0,0.0,-3.740134985181408,0.0,-2.6021885840882355,0.0,0.0,0.0,-2.5488548988192887,0.0,0.0,0.0,0.0,0.0,-2.7787889899546907,0.0,0.0,-2.602494854072184,0.0,0.0,0.0
0--2--3--2--2--2,0.0,2.233315033889604,0.0,-3.83488888886,-4.438014424039903,-4.03441881149438,2.118591396080112,-6.0,-4.061979406586376,-3.8469414704194644,0.0,0.0,-3.0706392838582928,0.0,0.0,0.0,-3.7746234228054423,-4.388899918350888,0.0,0.0,0.0
0--2--3--2--2--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.59281838619898,0.0,0.0,0.0,0.0,0.0,2.0993877858714822,0.0,0.0,0.0,0.0,0.0
0--2--3--2--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9812695172192027,0.0,0.0,0.0,0.0,0.0
0--2--3--2--3--1,0.0,0.0,0.0,0.0,0.0,-4.5427387788301585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--2--3--2,0.0,1.7111111607591152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23388699999999996
0--2--3--2--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2100633811110042,0.0,0.0,0.0,0.0,0.0
0--2--3--3--0--0,0.0,0.0,-1.7987519239224878,0.35011807,0.0,0.0,5.275455892239051,0.0,0.0,0.0,0.0,0.0,0.0,0.20565384808169196,-0.11947142784339018,0.0,0.0,0.0,0.0,0.0,0.14626216063379385
0--2--3--3--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2888528883890933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--1--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1602413184873552,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--1--3,0.0,0.0,0.0,-3.719291908839388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.789029288840032,0.0
0--2--3--3--2--0,0.0,2.8349531614923023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6488900000259938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6541854486482888
0--2--3--3--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--2--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.7018882392292882,0.0,5.8027887717775055,0.0,0.0,0.0,-4.000122238828782,0.0
0--2--3--3--2--3,0.0,0.0,0.0,0.0,0.0,-4.919886842838882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.982428898895318,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--3--1,0.0,0.0,0.0,0.0,0.0,0.0,1.799950581577161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.11511981101181701,0.0,0.0,0.0,0.0,4.975971717612987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--2--3--3--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--0--0,-2.1925242925968633,15.972169139118611,16.081106582931493,16.107708898009207,16.081726834170194,16.078057934511666,16.074737460363174,15.978107716691177,15.95018299716185,16.02928508066523,16.12305679668279,0.7049607068621546,0.6612418050558349,0.6540779255658271,1.0093284663992779,0.856292898816762,0.7760475722757717,0.5471548719608268,0.9338646142258462,0.8536832231494131,0.6588681223628572
0--3--0--0--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--0--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--0--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--1--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--1--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--1--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--1--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5798589992888985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--2--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--2--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--2--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--2--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--3--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--3--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--3--2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--0--3--3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--1--0--0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0--3--0--1--0--1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
